conference,year,season,session_id,paper_id,area_code,area_name,tier1,map_source,title
IEDM,2023,S2023-24,26,26-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Demonstration of AlN-based Vertical p-n Diodes with Dopant-Free Distributed-Polarization
IEDM,2023,S2023-24,26,26-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,First Demonstration of Trench-shaped 6.5-kV n-channel SiC IGBT with Trench-etched Double
IEDM,2023,S2023-24,26,26-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,"2 kV, 0.7 mΩ•cm Vertical Ga2O3 Superjunction Schottky Rectifier with Dynamic"
IEDM,2023,S2023-24,26,26-6,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Oxidized Silicon Terminated Diamond p-MOSFETs with Channel Mobility >150 cm2V-1s-1 and
IEDM,2023,S2023-24,28,28-1,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Cradle-to-gate Life Cycle Assessment of CMOS Logic Technologies
IEDM,2023,S2023-24,28,28-2,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Sustainability-Aware Technology Development at Applied Materials
IEDM,2023,S2023-24,28,28-3,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,EUV energy efficiency
IEDM,2023,S2023-24,28,28-4,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Sustainable Environmental Technologies for Advanced Semiconductor Manufacturing Intelligent
IEDM,2023,S2023-24,28,28-5,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Modeling 300mm Wafer Fab Carbon Emissions
IEDM,2023,S2023-24,28,28-6,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Developing Sustainable Technologies for a more Sustainable Future
IEDM,2023,S2023-24,29,29-1,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,3D Stacked Devices and MOL Innovations for Post-Nanosheet CMOS Scaling
IEDM,2023,S2023-24,29,29-2,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Demonstration of a Stacked CMOS Inverter at 60nm Gate Pitch with Power Via and Direct
IEDM,2023,S2023-24,29,29-3,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,3D sequential integration with Si CMOS stacked on 28nm industrial FDSOI with Cu-ULK iBEOL
IEDM,2023,S2023-24,29,29-4,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First demonstration of 3-dimensional stacked FET with top/bottom source-drain isolation and
IEDM,2023,S2023-24,29,29-5,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First Demonstration of Monolithic Self-aligned Heterogeneous Nanosheet Channel
IEDM,2023,S2023-24,29,29-6,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Complementary Field-Effect Transistor (CFET) Demonstration at 48nm Gate Pitch for Future
IEDM,2023,S2023-24,30,30-1,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Electromigration of Backside Power Delivery Networks for PPA-Reliability Tradeoffs at N2 Node
IEDM,2023,S2023-24,30,30-2,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Paradigm Shift in Semiconductor Technology Scaling Calling for Advancements in Design
IEDM,2023,S2023-24,30,30-3,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,"A Novel Universal Model for Extracting Specific Contact Resistivity with High Resolution, Strong"
IEDM,2023,S2023-24,30,30-4,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Deep Generative Model for Device Variation Modeling
IEDM,2023,S2023-24,31,31-1,D2,Memory Devices & Technology,Devices & Process Technology,session,14nm High-Performance MTJ with Accelerated STT-Switching and High-Retention Doped Co-Pt
IEDM,2023,S2023-24,31,31-2,D2,Memory Devices & Technology,Devices & Process Technology,session,High-Speed Embedded Memory for AI and High-Performance Compute
IEDM,2023,S2023-24,31,31-3,D2,Memory Devices & Technology,Devices & Process Technology,session,"Ultimate MRAM Scaling: Design Exploration of High-Density, High-Performance and Energy"
IEDM,2023,S2023-24,31,31-4,D2,Memory Devices & Technology,Devices & Process Technology,session,"First BEOL-compatible, 10 ns-fast, and Durable 55 nm Top-pSOT-MRAM with High TMR (>130%)"
IEDM,2023,S2023-24,31,31-5,D2,Memory Devices & Technology,Devices & Process Technology,session,Dual QSPI 8Gb STT-MRAM For Space Applications
IEDM,2023,S2023-24,31,31-6,D2,Memory Devices & Technology,Devices & Process Technology,session,First Demonstration of Stacked 2T0C-DRAM Bit-Cell Constructed by Two-Layers of Vertical
IEDM,2023,S2023-24,31,31-7,D2,Memory Devices & Technology,Devices & Process Technology,session,Improved Multi-bit Statistics of Novel Dual-gate IGZO 2T0C DRAM with In-cell V Compensation
IEDM,2023,S2023-24,32,32-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Variability of Trap-induced Mobility Fluctuations in Nanoscale Bulk and FD-SOI MOSFETs
IEDM,2023,S2023-24,32,32-2,D2,Memory Devices & Technology,Devices & Process Technology,session,Comprehensive Understanding of Flicker Noise in Advanced FinFET Technology: from Noise
IEDM,2023,S2023-24,32,32-3,D2,Memory Devices & Technology,Devices & Process Technology,session,Unveiling the Impact of High Frequency On-State and Off-State Operation on Gate Dielectric
IEDM,2023,S2023-24,32,32-4,D2,Memory Devices & Technology,Devices & Process Technology,session,Reversing a decades-long scaling law of dielectric breakdown for ReRAM forming voltage
IEDM,2023,S2023-24,32,32-5,D2,Memory Devices & Technology,Devices & Process Technology,session,<1ppm Device to Chip Level Reliability Characterization for High-Density DDR5 DRAMs
IEDM,2023,S2023-24,32,32-6,D2,Memory Devices & Technology,Devices & Process Technology,session,"A 256 Kbit Hf Zr O -based FeRAM Chip with Scaled Film Thickness (sub-8nm), Low Thermal"
IEDM,2023,S2023-24,33,33-1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,1-Phototransistor-1-Threshold Switching Optoelectronic Neuron for In-Sensor Compression via
IEDM,2023,S2023-24,33,33-2,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,"3D Monolithically Integrated Device of Si CMOS Logic, IGZO DRAM-like, and 2D"
IEDM,2023,S2023-24,33,33-3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Ultrasensitive Retinomorphic Dim-Light Vision with In-Sensor Convolutional Processing Based on
IEDM,2023,S2023-24,33,33-4,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Point-of-Care Testing (POCT) System based on self-Recovery Memoristor Chip with Low Energy
IEDM,2023,S2023-24,33,33-5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,New Gas Identification Method Using Gas Sensor-Amplifier Merged Array and In-Memory
IEDM,2023,S2023-24,34,34-1,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Miniaturized Dual-Mode SAW Filters using 6-inch LiNbO -on-SiC for 5G NR and WiFi 6
IEDM,2023,S2023-24,34,34-2,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,A cost effective RF-SOI Drain Extended MOS transistor featuring P =19dBm @28GHz & V =3V
IEDM,2023,S2023-24,34,34-3,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,RF performance enhancement of 28nm FD-SOI transistors down to cryogenic temperature using
IEDM,2023,S2023-24,34,34-4,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Impact of the channel thickness fluctuation on the subthreshold swing of InGaAs HEMTs at
IEDM,2023,S2023-24,34,34-5,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,Cryogenic InGaAs HEMTs with Reduced On-Resistance using Strained Ohmic Contacts
IEDM,2023,S2023-24,34,34-6,C3,"RF, mmWave & Wireless Transceivers",Circuits & Systems,session,THz InP/GaAsSb DHBTs with Record f =800 GHz: Characterization to 330 GHz
IEDM,2023,S2023-24,35,35-1,D2,Memory Devices & Technology,Devices & Process Technology,session,Fundamental Issues in VNAND Integration Toward More Than 1K Layers
IEDM,2023,S2023-24,35,35-2,D2,Memory Devices & Technology,Devices & Process Technology,session,High Peformance 3D Flash Memory with 3.2Gbps Interface and 205MB/s Program Throughput
IEDM,2023,S2023-24,35,35-3,D2,Memory Devices & Technology,Devices & Process Technology,session,A Target-Read Retry Scheme for 3D Charge Trap NAND Flash Memory
IEDM,2023,S2023-24,35,35-4,D2,Memory Devices & Technology,Devices & Process Technology,session,Comprehensive Design Guidelines of Gate Stack for QLC and Highly Reliable Ferroelectric
IEDM,2023,S2023-24,35,35-5,D2,Memory Devices & Technology,Devices & Process Technology,session,High-Endurance FeFET with Metal-Doped Interfacial Layer for Controlled Charge Trapping and
IEDM,2023,S2023-24,35,35-6,D2,Memory Devices & Technology,Devices & Process Technology,session,A Noble Design Methodology to Minimize Plasma Induced Damage Using a Distributed Network
IEDM,2023,S2023-24,35,35-7,D2,Memory Devices & Technology,Devices & Process Technology,session,Comprehensive Study of NBTI and Off-State Reliabilty in Sub-20 nm DRAM Technology: Trap
IEDM,2023,S2023-24,36,36-1,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,An Ultrafast (< 200 ns) Sparse Solution Solver made by HfWO /VO Threshold Tunable Neurons
IEDM,2023,S2023-24,36,36-2,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,An SRAM-based reconfigurable analog in-memory computing circuit for solving linear algebra
IEDM,2023,S2023-24,36,36-3,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Power-Efficient Clustering Using Programmable V FETs in Neuromorphic Architectures
IEDM,2023,S2023-24,36,36-4,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Hybrid-Domain In-Memory Polynomial Acceleration based on 40nm RRAM Multi-Core Chip for
IEDM,2023,S2023-24,36,36-5,C1,Digital Processors & AI Accelerators,Circuits & Systems,session,Zeroth and higher-order logic with content addressable memories
IEDM,2023,S2023-24,37,37-1,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First Demonstration of Highly Scaled Atomic Layer Deposited Ultrathin InSnZnO Channel Thin
IEDM,2023,S2023-24,37,37-2,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,Record-Low Metal to Semiconductor Contact Resistance in Atomic-Layer-Deposited In O TFTs
IEDM,2023,S2023-24,37,37-3,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,BEOL Compatible Oxide Power Transistors for On-Chip Voltage Conversion in Heterogenous 3D
IEDM,2023,S2023-24,37,37-4,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First Demonstration of Sequential Integration for Stacked Gate-All-Around a-IGZO Nanosheet
IEDM,2023,S2023-24,37,37-5,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,First Determination of Thermal Resistance and Thermal Capacitance of Atomic-Layer-Deposited
IEDM,2023,S2023-24,37,37-6,D1,Logic & Advanced CMOS Devices,Devices & Process Technology,session,A Sub-100nA Ultra-low Leakage MCU Embedding Always-on Domain Hybrid Tunnel FET-CMOS
IEDM,2023,S2023-24,38,38-1,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Record Power Performance of 33.1 W/mm with 62.9% PAE at X-band and 14.4 W/mm at Ka-band
IEDM,2023,S2023-24,38,38-2,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,High Performance mmWave AlN/GaN MISHEMTs on 200 mm Si Substrate
IEDM,2023,S2023-24,38,38-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,6.6W/mm 200mm CMOS compatible AlN/GaN/Si MIS-HEMT with in-situ SiN gate dielectric and
IEDM,2023,S2023-24,38,38-4,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,1.1 A/mm &[beta]-Ga O -on-SiC RF MOSFETs with 2.3 W/mm P and 30% PAE at 2 GHz and
IEDM,2023,S2023-24,38,38-5,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,Demonstration of Millimeter-Wave GaN IMPATT Oscillator at Ka-band
IEDM,2023,S2023-24,38,38-6,D6,"Power, RF & Analog Devices",Devices & Process Technology,session,High-Performance GaN Electronic Metadevices: Towards 6G Telecommunications
IEDM,2023,S2023-24,39,39-1,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Gain Cell Memory on Logic Platform – Device Guidelines for Oxide Semiconductor Transistor
IEDM,2023,S2023-24,39,39-2,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,"N3XT 3D Technology Foundations and Their Lab-to-Fab: Omni 3D Logic, Logic+Memory Ultra"
IEDM,2023,S2023-24,39,39-3,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,Scaling the SOT track – A path towards maximizing efficiency in SOT-MRAM
IEDM,2023,S2023-24,39,39-4,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,The First CMOS-Integrated Voltage-Controlled MRAM with 0.7ns Switching Time
IEDM,2023,S2023-24,39,39-5,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,BEOL Compatible High-Performance Monolayer WSe pFETs with Record G =190 μS/μm
IEDM,2023,S2023-24,39,39-6,D3,"Interconnect, Packaging & 3D Integration",Devices & Process Technology,session,First Demonstration of Top-Gate Indium-Tin-Oxide RF Transistors with Record High Cut
IEDM,2023,S2023-24,40,40-1,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A 0.5μm Pixel 3-layer Stacked CMOS Image Sensor with Deep Contact and In-pixel Cu-Cu
IEDM,2023,S2023-24,40,40-2,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A 2.2µm 2-Layer Stacked HDR Voltage Domain Global Shutter CMOS Image Sensor with Dual
IEDM,2023,S2023-24,40,40-3,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,2.16μm ￼￼Back Side Illuminated Voltage Domain Global Shutter CMOS Image Sensor with
IEDM,2023,S2023-24,40,40-4,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,A 3D-Integrated 2-Megapixel Imager with Sparse Capture and Fine-Grain Power Gating
IEDM,2023,S2023-24,40,40-5,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Cross Dual-Pixel Twisted-Photodiode Image Sensor for All-Directional Auto Focus
IEDM,2023,S2023-24,40,40-6,D7,"Optoelectronics, Display & Image Sensors",Devices & Process Technology,session,Organic Active-Matrix Imager with Ultra-low Illumination Detection Capacity for Lens-Free
IEDM,2023,S2023-24,41,41-1,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Fluorine Anion-Doped Ultra-Thin InGaOTransistors Overcoming Mobility-Stability Trade-off
IEDM,2023,S2023-24,41,41-2,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Negative-U Defect Passivation in Oxide-Semiconductor by Channel Defect Self Compensation
IEDM,2023,S2023-24,41,41-3,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Improved Reliability and Enhanced Performance in BEOL Compatible W-doped In O Dual-Gate
IEDM,2023,S2023-24,41,41-4,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Unveiling the Influence of Channel Thickness on PBTI and LFN in Sub-10 nm-thick IGZO FETs: A
IEDM,2023,S2023-24,41,41-5,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Charge Movement in Back Barrier Induced Time-Dependent On-State Breakdown of GaN HEMT
IEDM,2023,S2023-24,41,41-6,D5,"Device Modeling, Simulation & Reliability",Devices & Process Technology,session,Thermal Management in Multi Finger GaN on Si HEMTs: Understanding and Mitigating Self
IEDM,2024,S2024-25,1,1-0,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,title,"| IEDM, IEEE and EDS Awards"
IEDM,2024,S2024-25,1,1-1,SP,Plenary / Invited / Panel / Showcase,Special / Non-technical,title,"| Semiconductor Industry Outlook and New Technology Frontiers, Yuh-Jier Mii, TSMC"
IEDM,2024,S2024-25,1,1-2,??,(unmapped),,title,"| Advancing AI with Energy-EfMcient Architectures: Innovations in Fab Process, Packaging, and"
IEDM,2024,S2024-25,1,1-3,D6,"Power, RF & Analog Devices",Devices & Process Technology,title,"| Revolutionizing Power Electronics with Silicon Carbide to Pioneer Sustainable Solutions, Elif"
IEDM,2024,S2024-25,10,10-0,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,| Welcome
IEDM,2024,S2024-25,10,10-1,D9,Emerging & Beyond-CMOS Devices,Devices & Process Technology,session,| High-Performance Aligned Carbon Nanotube FETs with Record Transconductance of
